Total_CO2_Mt
3.193852758527149049e+01
3.858871682213264620e+01
3.184103780859187438e+01
4.611074263557770792e+01
2.970587881929461105e+01
3.526594832929166756e+01
4.021580708362684220e+01
4.523548011162779403e+01
2.913619852020249823e+01
5.075349855591345971e+01
4.062421974508563949e+01
3.085345590547267136e+01
4.235725584437861357e+01
3.959314800415363322e+01
3.562455741252858132e+01
3.889720122851159090e+01
3.882439638517719516e+01
3.969550176533463315e+01
4.175239573608208588e+01
5.053859584630388468e+01
3.154819937912244043e+01
5.075659471870631023e+01
2.921210283722424705e+01
3.703611145163334584e+01
4.153187999940708863e+01
3.817212196162142845e+01
3.282275925721136645e+01
3.445652489672122698e+01
3.199782088880399300e+01
3.270179670381988757e+01
4.249449671883921553e+01
4.046268770005183057e+01
3.354958602713583815e+01
3.639692854462870741e+01
4.414310974123745979e+01
4.593192751481994662e+01
4.299958249606326177e+01
3.770193502315446210e+01
3.262833827977637924e+01
4.782528190412214997e+01
3.891703738230599185e+01
3.863395104828796889e+01
3.547094947981876345e+01
4.549490881361748507e+01
3.566268189461439420e+01
4.083882528790133648e+01
3.876736645211981624e+01
3.714169236294391396e+01
4.285818518329451621e+01
4.122090056030862115e+01
4.513910128425249013e+01
4.359428285686827564e+01
4.062684887672737943e+01
4.551499916583809835e+01
3.226496712496198427e+01
4.305635167124864893e+01
4.260180909364635937e+01
3.935401115479762524e+01
4.322682550703328275e+01
3.580356689684315086e+01
4.917809140212310837e+01
3.278362045616485432e+01
2.842388289105357302e+01
4.518514345828381806e+01
4.410543838668715466e+01
4.316553313194896901e+01
4.473943271840494873e+01
3.607712707357575965e+01
3.181917802653973126e+01
4.351424692360350122e+01
3.391810402070878894e+01
4.430980928361180560e+01
3.713002243170716810e+01
3.156221751292109801e+01
4.028376779938171381e+01
3.905847452451171620e+01
3.225572029780147432e+01
3.241795507188836467e+01
3.418732492769908760e+01
3.780161517023213946e+01
3.293479078138254579e+01
3.692411160559603189e+01
3.767196415629363315e+01
3.164662793275606489e+01
3.293116127394223014e+01
3.582615209864368921e+01
3.638178968189350826e+01
4.029955109875522368e+01
4.178112121151038139e+01
4.265781273506495808e+01
3.506101817594414172e+01
3.981563301082520923e+01
3.803777903925894321e+01
3.931879118230823167e+01
3.157972068864718906e+01
3.901053617865940737e+01
3.368410054091256001e+01
4.135408098839249647e+01
4.459273569652533098e+01
3.813981518881403332e+01
3.704350957131266142e+01
3.940140597566632152e+01
3.740891349306328095e+01
3.671687360311338466e+01
3.960187629743082738e+01
3.511815634350558213e+01
3.773848598683453304e+01
3.627778259795197613e+01
4.036983082682280610e+01
4.747972304181720204e+01
4.196167202962075748e+01
5.094757297447215194e+01
3.506225454503162808e+01
4.593025669246851095e+01
4.128494383557321612e+01
5.007995894979920593e+01
3.318385900977268221e+01
3.862737577029482594e+01
3.693889146981383220e+01
2.682348208729160888e+01
3.536971182425695304e+01
3.303186688866058773e+01
3.864399911956030564e+01
3.676453162942787856e+01
4.751356760745433405e+01
4.891163422995543897e+01
3.620290267313948362e+01
2.744568350394114020e+01
4.432141979980388413e+01
3.283905769461761537e+01
4.743780372899772146e+01
4.706327010608899286e+01
3.339720678620645344e+01
2.769626423469139809e+01
5.053184768991197018e+01
3.679670620514782797e+01
3.950879239870499759e+01
2.889432852544330288e+01
3.452685937876540834e+01
4.126089556975674810e+01
3.844620448095324150e+01
3.455229128856038301e+01
4.464833425209466355e+01
3.229376107866466583e+01
3.543410286264546016e+01
4.185862208255728945e+01
4.162092864009683524e+01
4.221973854814495297e+01
3.208724027682568192e+01
2.723927502535789813e+01
4.382946151880055652e+01
4.005109323568437674e+01
3.341277069652920062e+01
5.105647191729333656e+01
3.937198469928872413e+01
4.747986315837621163e+01
3.855095393576247886e+01
5.349336218255483288e+01
4.947676760096991444e+01
3.674918246313375647e+01
4.365939088234463838e+01
3.913470209009425105e+01
4.754473597898393677e+01
3.253124888421879746e+01
4.063836281074100754e+01
4.749959950347391668e+01
2.618877140018474137e+01
3.047521813808554114e+01
3.059152152465063423e+01
3.737919260755791839e+01
4.210869494271760516e+01
4.752787139035287822e+01
3.903161631427288825e+01
4.259426421724293021e+01
2.953087893635295558e+01
3.172954887088042497e+01
3.613748205181341433e+01
3.946994122633192603e+01
3.656423905287021370e+01
2.843698435836981986e+01
3.614771885098910786e+01
3.168622120231647799e+01
4.253100258454626470e+01
4.234062650686259843e+01
3.043664233459644919e+01
3.439090436999747169e+01
3.159114980763154179e+01
3.894481317070960102e+01
4.126758742248035361e+01
3.451162845942583601e+01
4.431249461833231607e+01
3.276092761308625256e+01
3.248961684385154314e+01
3.617909471132874444e+01
3.794790825892259534e+01
3.395691015351273734e+01
3.483361321890656370e+01
4.515433715059175057e+01
3.577810263273678260e+01
3.255337456612286218e+01
3.711507891876451026e+01
3.681883471220680804e+01
3.511003729375916294e+01
3.934789152371742915e+01
4.579860173951063018e+01
3.800801229660595482e+01
3.708102242360720879e+01
3.786129532149281829e+01
2.878441784878298293e+01
2.848200795578931377e+01
4.300020364032952358e+01
4.871741004206018744e+01
3.380396404867469329e+01
3.865582971635647169e+01
4.303071289119193210e+01
6.291473044207792498e+01
4.572909405703722285e+01
4.020507537997992387e+01
3.213079009071240222e+01
2.633311736633255151e+01
4.092998257039139531e+01
3.511375147221471593e+01
3.014875125291860414e+01
3.387712294392453316e+01
3.403002585891432830e+01
4.460926820999120679e+01
4.092633923498478765e+01
3.549978336955960145e+01
4.687462087988036075e+01
3.574676589709186203e+01
3.167727279809163576e+01
4.461977271162781022e+01
4.049745496002225309e+01
2.896944380587640211e+01
3.726960181412457729e+01
3.592295177952451724e+01
3.050592067693152032e+01
4.796278617516328069e+01
5.348644631874848443e+01
3.172276233336065943e+01
4.156970832532355331e+01
3.447019868938781428e+01
3.717788006538125956e+01
3.383145421271932918e+01
2.897469251392311307e+01
3.969495815658324744e+01
3.083482596151486987e+01
3.710744640025776420e+01
3.785337991084448106e+01
3.653683691438758530e+01
2.980443177869708293e+01
3.523007472330773737e+01
4.523373569198263056e+01
3.787971747539309320e+01
3.534599182948421259e+01
3.462797205306128490e+01
4.851034887910055460e+01
2.781028922992445374e+01
4.165464910490442918e+01
2.995810672352650172e+01
4.123080241686723468e+01
3.429498626313424836e+01
2.843863325138809728e+01
2.773216822852869612e+01
3.595838581234147568e+01
4.265301850306978082e+01
3.303521768386197976e+01
4.614455088543527239e+01
2.761598691241639614e+01
3.665279834328613617e+01
3.293197697129311052e+01
3.063751365606103860e+01
3.526201101397645488e+01
3.568101093222867348e+01
3.309425384825493666e+01
3.850189424777850178e+01
3.923839271000578321e+01
3.887905503637168181e+01
3.207120999687749929e+01
4.136343232178133889e+01
3.757816040061851481e+01
2.808850038044597497e+01
3.459860520517348448e+01
4.243377604098611755e+01
3.923608639807348197e+01
3.920938459097219209e+01
3.635460413497626320e+01
3.683610103407394831e+01
3.369963181383779727e+01
4.089102832304210722e+01
3.568405550343999266e+01
4.280515587766796415e+01
3.212188051336362093e+01
3.600516641478881752e+01
3.502470816269809006e+01
4.011671348448341234e+01
3.902392252914712145e+01
3.861907673509244177e+01
5.208044369565295995e+01
4.323340570401685312e+01
3.590242889380612468e+01
5.200748295155478473e+01
3.231857329085683972e+01
3.109677589480031301e+01
3.380872318784031449e+01
2.767834874521785338e+01
4.010663152524654151e+01
3.346977781139176500e+01
4.604843559511841278e+01
3.674355107415646415e+01
3.791379473671228340e+01
3.966000331040911675e+01
2.944218374167469321e+01
3.899074494803688395e+01
4.117221190667883945e+01
3.046060637036566376e+01
4.387266220817915752e+01
3.712886692353785634e+01
4.253389039711224484e+01
4.038577286368860086e+01
4.346955075807873925e+01
3.695135940268165342e+01
3.617287727055976632e+01
3.749451628447216223e+01
3.400147863308615825e+01
4.404607484277818230e+01
3.241142318787655086e+01
3.782202848230462422e+01
3.452011119094717628e+01
4.065620911239046364e+01
4.230954293467393512e+01
4.507689084379065037e+01
3.641261477771145394e+01
3.783152693075528816e+01
3.448530024586643350e+01
3.629149116010601261e+01
4.127587342773844625e+01
4.588244852051942502e+01
3.138769952358950732e+01
4.062232151621083176e+01
4.221824153028369153e+01
4.100610696939498467e+01
4.275542724584181542e+01
3.476610152457136138e+01
3.079065099333351796e+01
3.079817635767734885e+01
4.457900765646168395e+01
4.130847969789083862e+01
4.069007202097370879e+01
4.345601738626000810e+01
3.024439008985807220e+01
5.277276681437670192e+01
3.965293635146311146e+01
3.974479355192991648e+01
4.154202194049431540e+01
4.443252634585062566e+01
3.438768170001227276e+01
3.266130193885769017e+01
4.207347837796223189e+01
5.041826799142118176e+01
5.002707421253932552e+01
5.108070633415556472e+01
3.453611336168825119e+01
3.533123166963685691e+01
3.561519372012278239e+01
4.087801301703691337e+01
4.983170994925797714e+01
3.095338722762609862e+01
4.722594134282451961e+01
3.640150948145034704e+01
3.201101465864967111e+01
3.302871794410721407e+01
2.651216872649334277e+01
4.055328906525843280e+01
3.545732610571059240e+01
2.980343277772272259e+01
3.067295615162635158e+01
3.688878679835386976e+01
4.575378837780372976e+01
3.930338021840459817e+01
2.912511420386417171e+01
3.477915157809250957e+01
3.713926869754342874e+01
3.240028430354293221e+01
3.868628678104848007e+01
3.591633457511694871e+01
3.777583380265979685e+01
4.799590578134790775e+01
4.529306323514123989e+01
3.564337308922669934e+01
2.823032607895495971e+01
4.982445649303270585e+01
4.226071451426735592e+01
4.192311304069638567e+01
3.572556279422525449e+01
4.105870658032556264e+01
3.434286720181289354e+01
3.816585278097413436e+01
3.559176512439265849e+01
4.038808107686806181e+01
3.097168219538074041e+01
3.562157960812182722e+01
3.872901978256845723e+01
3.879297614918377946e+01
4.963415145250275629e+01
2.873231319857484323e+01
4.258289736742717935e+01
4.765399117796687278e+01
2.848890026784451734e+01
3.404610660844767978e+01
3.377604264408648049e+01
2.708478458726557037e+01
3.252869344866201118e+01
3.415487768026762438e+01
4.874374640625690347e+01
4.193642158872731329e+01
4.788458633526840913e+01
3.989137024023771971e+01
3.188498519760130279e+01
3.471292943041687096e+01
4.309519020803210054e+01
2.782891973358047721e+01
3.979398698985231420e+01
3.269567551663490690e+01
3.536447991267118596e+01
4.566247792175607145e+01
3.929250563775579508e+01
3.483032532807450110e+01
4.740991570389860499e+01
3.426258080296317132e+01
4.141466947665841047e+01
4.345489443421617182e+01
3.372280382560327183e+01
4.373085607191870849e+01
3.548069519837750363e+01
4.495597746894122793e+01
3.185995750317509234e+01
3.382391953807943707e+01
4.596941550852762504e+01
3.313922458911513758e+01
3.266822834348644733e+01
3.039649105129104356e+01
3.962111023560530754e+01
3.088202029354140521e+01
4.526970003266323062e+01
2.825226909982086454e+01
4.605280522728109105e+01
4.247069487874730953e+01
4.296086672554851305e+01
3.163595670904418355e+01
3.517075259477975635e+01
3.729665877859194012e+01
3.989164019142700823e+01
3.891485092570768956e+01
4.097365543528379561e+01
3.970043838132014002e+01
3.832900221770061933e+01
3.938041389913245638e+01
2.478138006057787379e+01
3.048104137794739188e+01
4.259665159821052072e+01
4.080656891355358340e+01
3.531223030728766332e+01
3.712143328501586126e+01
3.612128942637205853e+01
2.962555281121148809e+01
3.116437124366660072e+01
3.509498085253969890e+01
3.328329634721427510e+01
3.905882725119157328e+01
2.756487101771519121e+01
4.109955513614644929e+01
3.192296719562428464e+01
4.364123308671766921e+01
4.080452146837565408e+01
4.634011582630824932e+01
3.962366822384982612e+01
3.048369472851916484e+01
3.111839712139896008e+01
3.263562519862500011e+01
3.727474072827874352e+01
4.576231662947313339e+01
3.382064222772557827e+01
3.872726451512039603e+01
3.166755217165607661e+01
3.020714484284517809e+01
2.976726149861855930e+01
3.358100215373337250e+01
3.266632859538481171e+01
2.761094810421667134e+01
4.081047764680494083e+01
3.142521407268945310e+01
5.318765381448550755e+01
4.056109396370357700e+01
3.887538316482826417e+01
3.414580063260470411e+01
3.957436306666193815e+01
3.704643781796649904e+01
3.997571155576861202e+01
5.164581700217745208e+01
4.165682041609854735e+01
4.941765284110135070e+01
3.626785878931709561e+01
3.020192929638585966e+01
5.342084815890335392e+01
3.640883162806773754e+01
5.508561534052828534e+01
4.571684443713470358e+01
3.864661399141425591e+01
4.423737409860117253e+01
4.768691346352699867e+01
4.731587365622937114e+01
2.958353954335833791e+01
3.037046275090104430e+01
3.596123688928175000e+01
3.870807129096849764e+01
4.190206250302063751e+01
3.585878371301141954e+01
2.713927585916464835e+01
3.829641113927089435e+01
4.390562839284888241e+01
4.575737318701708034e+01
4.706836258381320448e+01
4.597702180502216862e+01
4.054459568061672314e+01
3.329663156926057610e+01
2.775696252567260203e+01
3.988826092716189464e+01
3.800757919846349608e+01
3.984062541568737714e+01
3.175560114986809879e+01
3.379725080777780022e+01
4.333539346223394517e+01
3.303696584761748056e+01
4.066750443952347638e+01
3.841535340441428303e+01
4.147574946668810725e+01
4.183896552615223641e+01
3.640651608843495524e+01
3.944847840021022023e+01
3.560081746498765654e+01
3.789618729531837715e+01
3.474740030134481827e+01
3.787938642784513377e+01
3.537281777433599217e+01
4.336401885443368798e+01
3.415563316050678822e+01
3.528471411158109561e+01
3.616923313025049680e+01
4.610424957002307877e+01
3.983492061336008305e+01
4.267528976796134543e+01
2.896215848931039716e+01
3.992535539635551345e+01
4.382007466802694040e+01
3.860000829267412570e+01
4.933304435957230538e+01
3.282573489125702793e+01
4.600271086150340238e+01
4.583857438742322188e+01
3.697109194707100954e+01
3.290950782741548863e+01
4.558150574417816614e+01
4.599100018324300976e+01
3.581601743226858758e+01
3.440154046405906030e+01
3.505883821270514034e+01
3.340261449427389095e+01
3.351687063340293804e+01
3.116742259872890841e+01
3.317566347986890207e+01
4.215987602639324194e+01
3.885285035248152496e+01
4.482126908013211164e+01
3.092769437813039701e+01
4.214749967881797232e+01
3.543311427664595925e+01
3.458399881991932290e+01
3.881052086308958593e+01
2.993981882905869440e+01
4.193995094031925674e+01
3.808550513400408022e+01
4.038425134153978746e+01
4.320960494854379164e+01
5.675346876266472407e+01
3.383419173546334946e+01
3.360609928313530759e+01
3.255576324084508855e+01
3.659887522554056716e+01
3.401660600612647301e+01
4.376896898467921915e+01
4.372333800083883659e+01
3.306130801696392751e+01
3.410011113147389494e+01
3.720755490500943097e+01
3.733238311358507389e+01
4.025489244453004289e+01
3.890379463030924256e+01
2.680651308958825041e+01
4.695428476921985350e+01
4.734047692311166600e+01
3.451723976524122861e+01
3.949426036078458679e+01
4.025323790347631103e+01
3.790305074079400782e+01
3.989359663607032758e+01
5.163679686037749406e+01
4.038585647201724527e+01
3.421265440585698059e+01
3.165672065435493820e+01
3.535758701743349519e+01
4.158951731104513527e+01
4.203034428101076259e+01
3.676489972183529176e+01
4.204074808199797531e+01
3.460481664668785129e+01
4.224979522233970641e+01
4.957333639011426385e+01
3.337453578023408340e+01
3.418985558466975760e+01
4.483701868688252290e+01
4.450040744943768090e+01
5.226379900212371865e+01
3.913267399343419584e+01
3.402518193414387326e+01
4.521073519939937313e+01
4.642701638198436598e+01
4.307405458637165196e+01
4.235497762536277122e+01
4.415360770556060999e+01
4.641878813308879614e+01
4.500198598602379008e+01
4.261163969811980934e+01
3.338897449129574113e+01
3.716811952367157090e+01
4.298226567979134671e+01
3.261991537963766774e+01
3.772970954167769975e+01
3.459607635271520110e+01
3.438513512569431896e+01
4.713947494135733507e+01
3.901476901065201730e+01
3.398088544367404751e+01
2.864788473341577557e+01
4.337409750335969250e+01
4.029817443587165116e+01
4.813742943231525118e+01
3.619605764172967355e+01
4.030856008291676318e+01
3.572694722312668603e+01
4.891804203504324278e+01
3.556212323196881187e+01
3.968837763306540722e+01
4.151841467862104196e+01
3.781152662547776799e+01
3.312480012338112090e+01
3.849295596693954025e+01
4.914559140888284361e+01
2.929872002836934186e+01
4.334909193904709213e+01
3.353578420296507545e+01
4.508461596192758947e+01
2.726537147662730476e+01
3.312165338454433794e+01
3.892891231980406985e+01
4.376902000168281148e+01
3.723098115600931379e+01
3.400236116527671726e+01
5.501776192442440561e+01
2.750396218567524542e+01
2.880364409769885725e+01
4.133842481373709887e+01
3.271741068327397528e+01
3.379656274639693692e+01
4.105717655901024443e+01
3.287713074551438552e+01
3.646968963289251064e+01
2.848993849220169849e+01
4.007805216739922827e+01
4.380569292267570347e+01
3.669149206260996721e+01
5.172516236444707260e+01
3.463629662127758024e+01
2.813094843004364165e+01
3.601389564419829981e+01
3.594588012907763641e+01
4.549726420563846574e+01
3.503894141630560455e+01
4.293825146214142308e+01
3.274638724072077167e+01
4.739102521606591267e+01
3.596350735281143329e+01
4.407676159793253134e+01
3.426576412301486130e+01
4.137128498068793192e+01
4.237785367753945565e+01
4.106871416459717494e+01
3.341621093495548678e+01
4.183247426082865417e+01
3.727983344996709292e+01
4.302800726335016179e+01
3.836244208671612910e+01
4.584574424116233615e+01
3.574151899512683883e+01
4.508435740833094485e+01
3.947360440880466115e+01
3.091557150892655770e+01
3.986478136753331825e+01
3.382270092331017963e+01
4.826238558859999728e+01
3.555310219833366858e+01
3.325916240194597862e+01
2.908508599231918268e+01
3.736017722673388874e+01
2.746848036679502769e+01
3.121883463733281872e+01
4.358739153591055526e+01
3.588760297321103820e+01
4.139583014485673118e+01
3.171353421165239794e+01
3.924169042426564857e+01
4.055157714579178219e+01
3.192873069288660659e+01
5.200039556931567830e+01
4.263849621353141828e+01
3.843289053812037537e+01
4.037677227101133326e+01
3.907367995071427913e+01
3.011036632217926368e+01
3.525043358333476817e+01
3.326098971343746769e+01
2.953575399090785325e+01
3.712792657665757190e+01
4.948905214333006342e+01
4.513764416639936172e+01
3.673661003396396296e+01
4.061902064122492106e+01
4.247244905292389205e+01
4.470026530808262066e+01
4.136942929367415189e+01
3.619636288075885489e+01
4.522222716148583288e+01
3.981308645005855595e+01
4.189768442762178324e+01
3.969410311926082358e+01
4.397802154444602962e+01
3.489185117771426548e+01
4.631494302942342500e+01
3.892761376801886541e+01
4.956129616162933615e+01
3.240270048052705931e+01
5.113019051350229205e+01
3.947551934889970937e+01
3.400781437185947453e+01
3.358554355843951811e+01
3.304004130274985584e+01
4.415202613864290271e+01
4.267280286105844311e+01
3.103329181390418867e+01
3.996035278494607468e+01
5.353740757753921287e+01
4.842713272816992287e+01
4.502438527742376806e+01
3.891931951275653034e+01
3.510997153935016257e+01
4.267783672797290961e+01
3.282307718594731938e+01
3.517306234573533175e+01
2.971372966208938493e+01
3.586918858743004535e+01
4.464340042909672235e+01
3.327695326882852100e+01
4.400752879528857875e+01
3.088817711437780389e+01
3.063318309427716457e+01
3.986097909870456846e+01
4.191624076217716066e+01
4.614038369468063649e+01
3.279601553521310109e+01
4.363869532942054263e+01
4.067428514063699652e+01
3.714191321737833817e+01
4.570397784787924422e+01
4.598980545319172109e+01
2.796459833434285613e+01
4.600026055521743018e+01
5.278931900768170493e+01
3.793422545958175363e+01
3.583889105135733644e+01
4.203821545571387475e+01
3.963304383432333111e+01
3.694590499577627440e+01
3.257141149383753742e+01
3.583861305766978234e+01
4.280069973705181496e+01
3.965611114647325763e+01
3.800424270195934895e+01
3.915877173820647528e+01
2.740178916030588141e+01
3.930755416962993820e+01
3.055170443781707945e+01
3.916410610298450479e+01
3.103323291447260956e+01
3.011459127063625019e+01
4.615269337604135558e+01
3.899771315719573295e+01
4.123031891802865090e+01
3.608684361208322855e+01
3.639909776255004203e+01
3.567287966764740759e+01
3.095255647862085269e+01
4.189871471894148414e+01
3.578065074779147636e+01
2.814275397733616302e+01
3.313918554058383137e+01
4.301002846585252826e+01
4.754410212248262013e+01
3.831671719098221729e+01
4.036809013804430890e+01
3.762448023865179181e+01
4.856807068466949318e+01
4.393096895971034144e+01
4.050978885101251592e+01
4.469157834100546722e+01
3.939202857631565280e+01
2.935902289603744464e+01
4.103056667245451905e+01
3.898233565243517518e+01
3.877249358900473197e+01
4.212643852507094522e+01
3.886184714405526819e+01
4.062331296115308277e+01
3.924815145675487571e+01
3.518191650218828670e+01
2.896479538829060374e+01
4.502867662249811787e+01
3.958390518243610501e+01
4.494868782228319759e+01
2.668913302488660833e+01
4.681921862008236701e+01
3.793888101129302015e+01
4.651949633158782405e+01
2.811293986048642779e+01
4.311484180253785325e+01
3.093493665449939556e+01
3.412123849860856240e+01
4.464738027975739953e+01
3.491743959255114760e+01
4.195511008392212204e+01
4.321365059717840040e+01
3.991625376903424893e+01
3.869380393793611717e+01
4.155791143375775931e+01
5.343465787242222831e+01
3.761890531940947824e+01
4.219227921163744810e+01
4.704611344795093686e+01
4.570690231902598555e+01
4.509705645222807391e+01
4.365065783533908217e+01
3.227207777852906645e+01
5.088866648501275591e+01
3.350152848302455766e+01
3.712840443695363746e+01
3.134304558744113578e+01
3.598352005488608540e+01
4.266068479980054207e+01
3.572068859395123752e+01
4.163573340556935420e+01
4.853275630064116086e+01
4.393493006862316008e+01
3.719111277720701025e+01
3.969370955026841585e+01
4.203181431499444898e+01
2.863188755464073054e+01
4.004743572643290861e+01
4.163073437621218886e+01
3.356851360585620370e+01
5.058272356240349410e+01
3.394331518733189768e+01
4.239295613579568567e+01
4.012499646371884410e+01
4.054972237706224547e+01
3.037452813653759165e+01
3.059352351158439731e+01
4.318327025024478871e+01
3.534394336429518546e+01
3.230612375028193384e+01
2.781403924325937638e+01
3.163331633724756387e+01
2.545326047804250535e+01
4.419868644621598008e+01
4.721952777571710413e+01
3.327232869397976600e+01
5.044267988485253085e+01
4.569511289570709778e+01
4.070840445406497565e+01
3.116611021565557493e+01
4.787995258103627805e+01
2.622779286362136375e+01
3.330685793652759230e+01
